A,Ca,Ce,D,I,V,class,project
0.0,8.0,20.0,0.29,0.71,1.0,org.apache.ivy.osgi.core.ManifestHeaderValue$ManifestHeaderParser,ivy
0.0,8.0,20.0,0.29,0.71,1.0,org.apache.ivy.osgi.core.ManifestParser,ivy
0.0,8.0,20.0,0.29,0.71,1.0,org.apache.ivy.osgi.core.OSGiManifestParser,ivy
0.0,8.0,20.0,0.29,0.71,1.0,org.apache.ivy.osgi.core.OsgiLatestStrategy,ivy
0.0,8.0,20.0,0.29,0.71,1.0,org.apache.ivy.osgi.core.OsgiLatestStrategy$ArtifactInfoComparator,ivy
0.0,8.0,20.0,0.29,0.71,1.0,org.apache.ivy.osgi.core.OsgiLatestStrategy$MridComparator,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.MultiOperatorFilter,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.OSGiFilter,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.UniOperatorFilter,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.AndFilter,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.CompareFilter,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.CompareFilter$1,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.CompareFilter$Operator,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.NotFilter,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.OSGiFilterParser,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.OSGiFilterParser$Parser,ivy
0.27,2.0,3.0,0.13,0.6,1.0,org.apache.ivy.osgi.filter.OrFilter,ivy
0.0,0.0,10.0,0.0,1.0,1.0,org.apache.ivy.osgi.obr.OBRResolver,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.Capability,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.CapabilityAdapter,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.CapabilityProperty,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$AbstractRequirementHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$CapabilityHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$CapabilityHandler$1,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$CapabilityPropertyHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ExtendHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$RepositoryHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$RepositoryHandler$1,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$RequireHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceDescriptionHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceDocumentationHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$1,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$2,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$3,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$4,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$5,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$6,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$7,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceHandler$8,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceLicenseHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceSizeHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLParser$ResourceSourceHandler,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.OBRXMLWriter,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.Requirement,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.RequirementAdapter,ivy
0.0,2.0,17.0,0.11,0.89,1.0,org.apache.ivy.osgi.obr.xml.UnsupportedFilterException,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$AbstractRequirementHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.XMLInputParser,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2Artifact,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$ArtifactHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$ArtifactHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$ArtifactsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$ArtifactsHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$MappingsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$MappingsHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$RepositoryHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$RepositoryHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$RepositoryHandler$2,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2ArtifactParser$RuleHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2CompositeParser,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2CompositeParser$ChildHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2CompositeParser$ChildrenHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2CompositeParser$ChildrenHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2CompositeParser$RepositoryHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2CompositeParser$RepositoryHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2Descriptor,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$AbstractRequirementHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ArtifactHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ArtifactsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ArtifactsHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$FilterHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$HostRequirementsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$InstructionHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$InstructionsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$InstructionsHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$MetaRequirementsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ProvidedHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ProvidesHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ProvidesHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ReferencesHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$ReferencesHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$RepositoryHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$RepositoryHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$RepositoryHandler$2,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$RepositoryReferenceHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$RequiredHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$RequiresHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$TouchpointDataHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$TouchpointDataHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$2,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$3,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$4,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$5,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$6,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$7,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitHandler$8,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitsHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.P2MetadataParser$UnitsHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.PropertiesParser,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.PropertiesParser$PropertiesHandler,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.PropertiesParser$PropertiesHandler$1,ivy
0.03,1.0,12.0,0.04,0.92,1.0,org.apache.ivy.osgi.p2.PropertiesParser$PropertyHandler,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AbstractFSManifestIterable,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AbstractOSGiResolver,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.RepoDescriptor,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AbstractFSManifestIterable$FSManifestIterator,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AbstractOSGiResolver$RequirementStrategy,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AggregatedOSGiResolver,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AggregatedRepoDescriptor,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.AggregatedRepoDescriptor$1,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.ArtifactReportManifestIterable,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.ArtifactReportManifestIterable$ArtifactReportManifestIterator,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.BundleCapabilityAndLocation,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.BundleRepoDescriptor,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.EditableRepoDescriptor,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.FSManifestIterable,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.FSManifestIterable$1,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.FSManifestIterable$2,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.FSManifestIterable$3,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.FSManifestIterable$4,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.ManifestAndLocation,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.ModuleDescriptorWrapper,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.RelativeURLRepository,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.RepositoryManifestIterable,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.ResolverManifestIterable,ivy
0.12,6.0,22.0,0.09,0.79,1.0,org.apache.ivy.osgi.repo.ResolverManifestIterable$ResolverManifestIterator,ivy
0.0,1.0,20.0,0.05,0.95,1.0,org.apache.ivy.osgi.updatesite.PluginAdapter,ivy
0.0,1.0,20.0,0.05,0.95,1.0,org.apache.ivy.osgi.updatesite.UpdateSiteDescriptor,ivy
0.0,1.0,20.0,0.05,0.95,1.0,org.apache.ivy.osgi.updatesite.UpdateSiteLoader,ivy
0.0,1.0,20.0,0.05,0.95,1.0,org.apache.ivy.osgi.updatesite.UpdateSiteResolver,ivy
0.0,1.0,20.0,0.05,0.95,1.0,org.apache.ivy.osgi.updatesite.UpdateSiteResolver$1,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.Archive,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.CategoryDef,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseFeature,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipsePlugin,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser$CategoryHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser$FeatureHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser$FeatureHandler$1,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser$SiteHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser$SiteHandler$1,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$CopyrightHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$DescriptionHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$FeatureHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$FeatureHandler$1,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$FeatureHandler$2,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$FeatureHandler$3,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$FeatureHandler$4,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$FeatureHandler$5,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$ImportHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$LicenseHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$PluginHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$RequiresHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.FeatureParser$RequiresHandler$1,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.Require,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.UpdateSite,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.UpdateSiteDigestParser,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.UpdateSiteDigestParser$DigestHandler,ivy
0.0,1.0,11.0,0.08,0.92,1.0,org.apache.ivy.osgi.updatesite.xml.UpdateSiteDigestParser$DigestHandler$1,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$ChildElementHandler,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$SkipOnErrorCallback,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$1,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$2,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$3,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$4,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.DelegatingHandler$5,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.ParseUtil,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.Version,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.VersionComparator,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.VersionRange,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.VersionRange$VersionRangeParser,ivy
0.14,6.0,8.0,0.29,0.57,1.0,org.apache.ivy.osgi.util.ZipUtil,ivy
1.0,5.0,2.0,0.29,0.29,1.0,org.apache.ivy.plugins.IvySettingsAware,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.CircularDependencyStrategy,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.CircularDependencyException,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.CircularDependencyHelper,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy,ivy
0.38,4.0,7.0,0.01,0.64,1.0,org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.AbstractConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.ConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.FixedConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.LatestConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.LatestConflictManager$1,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.LatestConflictManager$IvyNodeArtifactInfo,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.LatestConflictManager$NoConflictResolvedYetException,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.NoConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.RegexpConflictManager,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.StrictConflictException,ivy
0.17,9.0,13.0,0.24,0.59,1.0,org.apache.ivy.plugins.conflict.StrictConflictManager,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.AbstractLatestStrategy,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.ArtifactInfo,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestStrategy,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.ComparatorLatestStrategy,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestLexicographicStrategy,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestLexicographicStrategy$1,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestRevisionStrategy,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestRevisionStrategy$ArtifactInfoComparator,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestRevisionStrategy$MridComparator,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestRevisionStrategy$SpecialMeaning,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestTimeStrategy,ivy
0.25,9.0,6.0,0.35,0.4,1.0,org.apache.ivy.plugins.latest.LatestTimeStrategy$1,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.AbstractLockStrategy,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.ArtifactLockStrategy,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.FileBasedLockStrategy,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.FileBasedLockStrategy$FileLocker,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.LockStrategy,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.CreateFileLockStrategy,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.DeleteOnExitHook,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.DeleteOnExitHook$1,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.FileBasedLockStrategy$CreateFileLocker,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.FileBasedLockStrategy$NIOFileLocker,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.FileBasedLockStrategy$NIOFileLocker$LockData,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.NIOFileLockStrategy,ivy
0.38,2.0,7.0,0.16,0.78,1.0,org.apache.ivy.plugins.lock.NoLockStrategy,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.AbstractPatternMatcher,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.Matcher,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.PatternMatcher,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.AnyMatcher,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher$ExactOrRegexpMatcher,ivy
0.2,18.0,6.0,0.55,0.25,1.0,org.apache.ivy.plugins.matcher.ExactPatternMatcher,ivy
