file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/RandomAdaptor.java,org.apache.commons.math3.random.RandomAdaptor,class,4,20,2,0,11,0,14,13,1,2,0,1,0,178
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/fitting/leastsquares/OptimumImpl.java,org.apache.commons.math3.fitting.leastsquares.OptimumImpl,class,4,10,1,0,7,0,10,9,0,3,0,0,0,83
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/fitting/leastsquares/ValueAndJacobianFunction.java,org.apache.commons.math3.fitting.leastsquares.ValueAndJacobianFunction,interface,4,2,1,0,0,1,2,0,0,0,0,0,0,41
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ml/clustering/DoublePoint.java,org.apache.commons.math3.ml.clustering.DoublePoint,class,4,9,1,0,3,0,6,6,0,2,0,1,3,74
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/AbstractUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver,class,3,3,2,1,0,3,3,0,0,0,0,0,0,57
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/GeometricDistribution.java,org.apache.commons.math3.distribution.GeometricDistribution,class,5,19,2,0,3,13,11,11,0,2,0,1,0,157
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/genetics/CrossoverPolicy.java,org.apache.commons.math3.genetics.CrossoverPolicy,interface,2,1,1,0,0,0,1,0,0,0,0,0,0,35
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,class,25,218,4,0,82,1253,54,17,22,52,0,0,75,1266
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/AbstractConvergenceChecker.java,org.apache.commons.math3.optim.AbstractConvergenceChecker,class,2,4,1,3,0,2,4,4,0,2,0,0,0,64
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/MathArrays.java,org.apache.commons.math3.util.MathArrays,class,35,254,1,0,43,1584,55,52,52,1,0,1,68,1642
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/FieldLUDecomposition.java,org.apache.commons.math3.linear.FieldLUDecomposition,class,15,77,1,0,22,0,13,12,0,12,0,0,3,388
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/MultivariateMatrixFunction.java,org.apache.commons.math3.analysis.MultivariateMatrixFunction,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,31
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/Array2DRowRealMatrix.java,org.apache.commons.math3.linear.Array2DRowRealMatrix,class,14,91,3,0,19,0,31,29,0,2,0,1,14,498
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Sigmoid.java,org.apache.commons.math3.analysis.function.Sigmoid,class,10,19,1,0,10,24,9,7,1,2,0,0,8,190
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/partitioning/AbstractSubHyperplane.java,org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane,class,14,24,1,0,23,6,12,9,0,2,0,0,0,158
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,org.apache.commons.math3.analysis.differentiation.DSCompiler,class,9,251,1,0,61,36,48,40,8,8,0,1,77,1599
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/HaltonSequenceGenerator.java,org.apache.commons.math3.random.HaltonSequenceGenerator,class,5,14,1,0,4,0,6,5,0,6,0,2,0,163
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/moment/Skewness.java,org.apache.commons.math3.stat.descriptive.moment.Skewness,class,5,22,3,0,11,3,10,10,1,3,0,1,2,200
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/Point.java,org.apache.commons.math3.geometry.Point,interface,3,3,1,0,0,3,3,0,0,0,0,0,0,40
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,class,28,181,3,0,90,1022,53,41,3,18,0,1,8,1025
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/AggregateSummaryStatistics.java,org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics,class,4,41,2,0,25,0,21,21,1,5,0,2,3,386
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/AbstractUnivariateDifferentiableSolver.java,org.apache.commons.math3.analysis.solvers.AbstractUnivariateDifferentiableSolver,class,4,4,2,1,3,4,4,0,0,1,0,0,0,74
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Rint.java,org.apache.commons.math3.analysis.function.Rint,class,1,1,1,0,1,0,1,1,0,0,0,0,1,30
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/general/ConjugateGradientFormula.java,org.apache.commons.math3.optimization.general.ConjugateGradientFormula,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,45
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/SummaryStatistics.java,org.apache.commons.math3.stat.descriptive.SummaryStatistics,class,15,83,1,1,43,554,40,39,1,19,0,1,10,701
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/DifferentiableUnivariateSolver.java,org.apache.commons.math3.analysis.solvers.DifferentiableUnivariateSolver,interface,2,0,1,0,0,0,0,0,0,0,0,0,0,27
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/interpolation/BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,class,9,72,1,0,14,253,21,17,0,13,0,3,3,586
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/fitting/PolynomialCurveFitter.java,org.apache.commons.math3.fitting.PolynomialCurveFitter,class,11,8,2,0,13,0,5,3,1,3,0,1,0,117
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Sinh.java,org.apache.commons.math3.analysis.function.Sinh,class,4,3,1,0,2,3,3,3,0,0,0,0,1,45
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/linear/UnboundedSolutionException.java,org.apache.commons.math3.optimization.linear.UnboundedSolutionException,class,1,1,2,0,0,0,1,1,0,1,0,1,0,36
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/SaddlePointExpansion.java,org.apache.commons.math3.distribution.SaddlePointExpansion,class,1,19,1,0,6,6,4,0,3,2,0,2,15,192
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/NormalDistribution.java,org.apache.commons.math3.distribution.NormalDistribution,class,9,31,2,0,12,127,22,21,0,7,1,3,5,284
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/euclidean/threed/RotationOrder.java,org.apache.commons.math3.geometry.euclidean.threed.RotationOrder,class,2,5,1,0,0,2,5,4,0,16,12,12,0,150
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/euclidean/oned/Interval.java,org.apache.commons.math3.geometry.euclidean.oned.Interval,class,1,14,1,0,4,17,10,10,0,2,0,0,0,113
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/random/Well19937c.java,org.apache.commons.math3.random.Well19937c,class,2,5,3,0,0,0,5,4,0,5,0,5,0,90
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/exception/NumberIsTooSmallException.java,org.apache.commons.math3.exception.NumberIsTooSmallException,class,2,5,7,0,0,0,4,4,0,3,0,1,0,79
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/moment/StandardDeviation.java,org.apache.commons.math3.stat.descriptive.moment.StandardDeviation,class,5,17,3,0,16,0,17,17,1,2,0,1,2,256
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/MultivariateFunctionMappingAdapter.java,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter,class,14,32,1,0,9,99,18,16,0,6,0,0,9,253
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/linear/Relationship.java,org.apache.commons.math3.optim.linear.Relationship,enum,1,5,1,0,0,1,3,2,0,1,0,0,0,59
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/ranking/RankingAlgorithm.java,org.apache.commons.math3.stat.ranking.RankingAlgorithm,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,38
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/UnivariateSolver.java,org.apache.commons.math3.analysis.solvers.UnivariateSolver,interface,2,0,1,0,0,0,0,0,0,0,0,0,0,25
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,org.apache.commons.math3.optimization.direct.CMAESOptimizer,class,27,219,3,0,83,1397,58,21,22,57,6,6,106,1352
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ml/distance/ChebyshevDistance.java,org.apache.commons.math3.ml.distance.ChebyshevDistance,class,2,1,1,0,1,0,1,1,0,1,0,1,0,31
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/exception/MultiDimensionMismatchException.java,org.apache.commons.math3.exception.MultiDimensionMismatchException,class,2,6,6,0,2,0,6,6,0,3,0,1,0,83
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/Incrementor.java,org.apache.commons.math3.util.Incrementor,class,5,17,1,0,2,26,11,10,0,3,0,0,0,166
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/MatrixDimensionMismatchException.java,org.apache.commons.math3.linear.MatrixDimensionMismatchException,class,1,5,2,0,2,10,5,5,0,1,0,1,0,69
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/ResizableDoubleArray.java,org.apache.commons.math3.util.ResizableDoubleArray,class,16,108,1,0,27,398,49,39,1,12,2,6,19,1130
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/inference/ChiSquareTest.java,org.apache.commons.math3.stat.inference.ChiSquareTest,class,9,49,1,0,13,55,11,10,0,0,0,0,0,563
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,class,4,22,1,0,5,2,4,4,0,2,0,0,2,170
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/scalar/ObjectiveFunctionGradient.java,org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunctionGradient,class,2,2,1,0,0,0,2,2,0,1,0,0,0,42
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/interval/IntervalUtils.java,org.apache.commons.math3.stat.interval.IntervalUtils,class,14,14,1,0,1,15,6,4,5,4,0,4,0,161
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/partitioning/utilities/OrderedTuple.java,org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple,class,3,79,1,0,15,28,12,5,5,11,0,4,15,374
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/SparseFieldMatrix.java,org.apache.commons.math3.linear.SparseFieldMatrix,class,8,21,2,0,18,0,13,12,0,3,0,0,0,170
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/MultistepIntegrator.java,org.apache.commons.math3.ode.MultistepIntegrator,class,16,32,6,1,29,126,18,12,0,13,0,1,0,376
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/RealFieldElement.java,org.apache.commons.math3.RealFieldElement,interface,4,49,1,0,0,1176,49,0,0,0,0,0,0,349
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/fraction/BigFractionField.java,org.apache.commons.math3.fraction.BigFractionField,class,4,6,1,0,0,13,6,4,1,2,0,2,0,70
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/filter/DefaultProcessModel.java,org.apache.commons.math3.filter.DefaultProcessModel,class,6,8,1,0,0,18,8,8,0,5,0,0,0,149
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/FieldElement.java,org.apache.commons.math3.FieldElement,interface,2,8,1,0,0,28,8,0,0,0,0,0,0,76
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/DifferentiableMultivariateFunction.java,org.apache.commons.math3.analysis.DifferentiableMultivariateFunction,interface,2,2,1,0,0,1,2,0,0,0,0,0,0,47
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ml/clustering/MultiKMeansPlusPlusClusterer.java,org.apache.commons.math3.ml.clustering.MultiKMeansPlusPlusClusterer,class,6,9,2,0,4,0,6,6,0,3,0,0,0,113
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/interpolation/BivariateGridInterpolator.java,org.apache.commons.math3.analysis.interpolation.BivariateGridInterpolator,interface,2,1,1,0,0,0,1,0,0,0,0,0,0,49
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/SimpleBounds.java,org.apache.commons.math3.optim.SimpleBounds,class,3,4,1,0,2,2,4,4,1,2,0,0,2,73
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/IterationListener.java,org.apache.commons.math3.util.IterationListener,interface,1,4,1,0,0,6,4,0,0,0,0,0,0,52
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/MultivariateDifferentiableMultiStartOptimizer.java,org.apache.commons.math3.optimization.MultivariateDifferentiableMultiStartOptimizer,class,4,1,2,0,0,0,1,1,0,0,0,0,0,49
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/IterationManager.java,org.apache.commons.math3.util.IterationManager,class,4,16,1,0,10,0,12,12,0,2,0,0,0,155
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java,org.apache.commons.math3.stat.inference.MannWhitneyUTest,class,9,12,1,0,9,15,7,4,0,1,0,0,2,208
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/integration/gauss/GaussIntegrator.java,org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator,class,5,9,1,0,5,0,6,6,0,2,0,0,1,119
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/IterativeLinearSolverEvent.java,org.apache.commons.math3.linear.IterativeLinearSolverEvent,class,4,6,2,0,0,15,6,6,0,1,0,1,0,107
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/clustering/EuclideanIntegerPoint.java,org.apache.commons.math3.stat.clustering.EuclideanIntegerPoint,class,3,12,1,0,6,0,7,7,0,2,0,1,3,87
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/PivotingStrategyInterface.java,org.apache.commons.math3.util.PivotingStrategyInterface,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,39
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/scalar/GoalType.java,org.apache.commons.math3.optim.nonlinear.scalar.GoalType,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,30
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/RandomPivotingStrategy.java,org.apache.commons.math3.util.RandomPivotingStrategy,class,3,2,1,0,2,0,2,2,0,2,0,1,1,48
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/StatUtils.java,org.apache.commons.math3.stat.StatUtils,class,24,58,1,0,22,531,34,32,33,10,0,10,7,831
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/inference/BinomialTest.java,org.apache.commons.math3.stat.inference.BinomialTest,class,12,22,1,0,3,1,2,2,0,0,0,0,0,152
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/linear/PivotSelectionRule.java,org.apache.commons.math3.optim.linear.PivotSelectionRule,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,36
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/genetics/NPointCrossover.java,org.apache.commons.math3.genetics.NPointCrossover,class,15,15,1,0,8,0,4,3,0,1,0,0,1,159
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/sampling/StepNormalizerMode.java,org.apache.commons.math3.ode.sampling.StepNormalizerMode,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,65
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/ZipfDistribution.java,org.apache.commons.math3.distribution.ZipfDistribution,class,5,32,2,0,7,65,15,12,0,7,0,1,4,234
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/euclidean/oned/Vector1D.java,org.apache.commons.math3.geometry.euclidean.oned.Vector1D,class,8,44,1,0,15,0,34,34,3,7,5,6,4,309
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/exception/MathRuntimeException.java,org.apache.commons.math3.exception.MathRuntimeException,class,3,4,4,0,3,0,4,4,0,2,0,1,0,59
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/scalar/LeastSquaresConverter.java,org.apache.commons.math3.optim.nonlinear.scalar.LeastSquaresConverter,class,6,18,1,0,5,0,4,4,0,4,0,0,0,176
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/OpenIntToDoubleHashMap.java,org.apache.commons.math3.util.OpenIntToDoubleHashMap,class,5,96,1,0,17,156,29,15,7,18,0,8,27,505
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/BisectionSolver.java,org.apache.commons.math3.analysis.solvers.BisectionSolver,class,1,9,3,0,7,6,4,3,0,1,0,1,3,84
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/integration/SimpsonIntegrator.java,org.apache.commons.math3.analysis.integration.SimpsonIntegrator,class,4,15,2,0,7,0,4,3,0,1,1,1,3,118
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/distribution/TriangularDistribution.java,org.apache.commons.math3.distribution.TriangularDistribution,class,9,44,2,0,3,5,14,13,0,5,0,1,5,263
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/vector/ModelFunctionJacobian.java,org.apache.commons.math3.optim.nonlinear.vector.ModelFunctionJacobian,class,2,2,1,0,0,0,2,2,0,1,0,0,0,47
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/exception/util/Localizable.java,org.apache.commons.math3.exception.util.Localizable,interface,0,2,1,0,0,1,2,0,0,0,0,0,0,40
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/MultivariateOptimizer.java,org.apache.commons.math3.optimization.MultivariateOptimizer,interface,2,0,1,0,0,0,0,0,0,0,0,0,0,32
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/Parameterizable.java,org.apache.commons.math3.ode.Parameterizable,interface,0,2,1,0,0,1,2,0,0,0,0,0,0,36
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ml/distance/DistanceMeasure.java,org.apache.commons.math3.ml.distance.DistanceMeasure,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,35
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Expm1.java,org.apache.commons.math3.analysis.function.Expm1,class,4,3,1,0,4,3,3,3,0,0,0,0,2,47
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/differentiation/MultivariateDifferentiableFunction.java,org.apache.commons.math3.analysis.differentiation.MultivariateDifferentiableFunction,interface,2,1,1,0,0,0,1,0,0,0,0,0,0,37
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/FunctionUtils.java,org.apache.commons.math3.analysis.FunctionUtils,class,22,117,1,0,19,1830,22,21,21,0,0,0,2,710
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,class,13,23,2,0,6,4,4,4,0,4,0,0,2,154
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/vector/ModelFunction.java,org.apache.commons.math3.optim.nonlinear.vector.ModelFunction,class,2,2,1,0,0,0,2,2,0,1,0,0,0,47
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/SparseFieldVector.java,org.apache.commons.math3.linear.SparseFieldVector,class,22,127,1,0,57,570,53,48,0,4,0,1,5,729
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/TriDiagonalTransformer.java,org.apache.commons.math3.linear.TriDiagonalTransformer,class,3,39,1,0,10,0,8,4,0,6,0,0,5,229
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/integration/gauss/LegendreHighPrecisionRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionRuleFactory,class,2,18,2,0,12,1,3,2,0,4,0,0,0,192
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/StatisticalSummaryValues.java,org.apache.commons.math3.stat.descriptive.StatisticalSummaryValues,class,2,15,1,0,14,39,11,11,0,7,0,1,0,164
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/genetics/BinaryMutation.java,org.apache.commons.math3.genetics.BinaryMutation,class,5,4,1,0,7,0,1,1,0,0,0,0,1,48
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/BaseAbstractMultivariateSimpleBoundsOptimizer.java,org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer,class,10,4,2,1,1,6,4,2,0,0,0,0,0,76
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/dfp/UnivariateDfpFunction.java,org.apache.commons.math3.dfp.UnivariateDfpFunction,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,36
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Identity.java,org.apache.commons.math3.analysis.function.Identity,class,4,3,1,0,0,3,3,3,0,0,0,0,0,44
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/inference/GTest.java,org.apache.commons.math3.stat.inference.GTest,class,9,44,1,0,12,45,10,8,0,0,0,0,0,514
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Log10.java,org.apache.commons.math3.analysis.function.Log10,class,4,3,1,0,4,3,3,3,0,0,0,0,2,47
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/AbstractIntegrator.java,org.apache.commons.math3.ode.AbstractIntegrator,class,16,57,1,0,57,193,25,17,0,10,0,0,6,384
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/transform/RealTransformer.java,org.apache.commons.math3.transform.RealTransformer,interface,3,2,1,0,0,1,2,0,0,0,0,0,0,65
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/function/Exp.java,org.apache.commons.math3.analysis.function.Exp,class,4,3,1,0,4,3,3,3,0,0,0,0,2,47
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/SimplePointChecker.java,org.apache.commons.math3.optim.SimplePointChecker,class,6,10,2,0,5,0,3,3,0,2,0,1,0,126
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/summary/Sum.java,org.apache.commons.math3.stat.descriptive.summary.Sum,class,3,17,3,0,7,27,11,11,1,3,0,1,2,207
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/ode/nonstiff/ClassicalRungeKuttaStepInterpolator.java,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolator,class,3,8,3,0,0,6,4,2,0,1,0,1,0,121
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/fitting/leastsquares/ParameterValidator.java,org.apache.commons.math3.fitting.leastsquares.ParameterValidator,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,32
